source,name_data,food_data,found_edibilty,Mistral_edibles
0257_b.txt,"STEMS SQUARE, NOT STRONGLY AROMATIC PAIRED,
BASAL LEAVES ABSENT, LEAVES
12 Romerillo
2
Bidens alba
Asteraceae (Composite family)
","FOOD USE: Tender young leaves have a peculiar but not unpleasant flavor, rather strong, and can be eaten raw
or cooked. The flowerheads have a strong marigold-like flavor and are an excellent seasoning. Conservation 1.
",True,"
    'leaves','flowerheads'"
0258_a.txt,"BASAL LEAVES ABSENT, LEAVES PAIRED,
STEMS SQUARE, NOT STRONGLY
13 Spanish needles
Bidens bipinnata Asteraceae 2 (Composite family)
stemmed erect herb with paired leaves that are twice ID difficulty pinnately 1.
","FOOD USE: Tender greens can be eaten raw or cooked from
early summer to early fall. The flowerheads have a marigold-
like flavor and can be used as a seasoning (though it is weaker
than romerillo). Conservation 1.
",True,"
    'tender greens'"
0258_b.txt,"AM
1cm
L'LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
GROUP 33 BASAL LEAVES ABSENT, STEMS NOT SQUARE,
LEAVES PAIRED, ENTIRE
A few distinct families of plants compose group 33. The edible parts produced are not very
diverse, consisting almost entirely of greens, shoots, flowers, buds, and pods. The plants
i. this group are generally fairly easy for beginners to recognize, with the exception that
milkweed shoots can easily be confused with those of dogbane.
TENTATIVE IDENTIFICATION KEY TO GROUP 33
The key is not your final answer!
Stems trailing, creeping, decumbent, or reclining; if erect, weakly and inconsistently so.
Leaves thick and succulent.
Leaves broad and ovate, the members of the pair similar in size.
1. Seabeach sandwort
Leaves long and narrow, often mismatched in size.
or
Leaves green and somewhat glossy; coastal.
2. Sea-pursiane
Leaves gray-green and dull; mostly inland.
3. Western sea-purslane
Leaves thin and delicate.
Some stems with a line of fine hairs on one side only.
or
Flowers less than 8 mm across with petals shorter than sepais.
4. Common chickweed
or
5. Star chickweed
Flowers more than 1 cm across, petals much longer than sepais.
All stems either hairless or hairy all around (hairs never in a line).
Stems and leaves hairless or with very short, soft, woolly hair.
6. Water chickweed
Leaves ovate, acute-pointed; petals longer than sepals.
or
Leaves roundish, abruptly nipple-tipped; petals shorter than sepals.
8. Drymary
7. Mouse-ear chickweed
Stems and leaves densely covered with long, stiff hair.
generally erect and self-supporting (although possibly toppling with age).
9. Devil's claw
Lower leaves paired, upper leaves alternate; surfaces sticky-hairy-smelly.
Lower leaves paired, upper leaves packed into whorls. Swedish bunchberry (p. 507).
All leaves paired (except occasionally alternate near the flowers): not sticky-hairy-smelly.
Stems less than 4 mm thick: sap not milky.
10. Woodland phiox
Stems not branched. leaves faintly hairy, flowers blue.
11. Prairie phiox
or
Stems often branched, leaves densely hairy, flowers purple.
Stems more than 1 cm thick; sap milky.
in branchy clusters; pods needle-like. Dogbanes (poisonous, p. thick. 675).
Flowers Flewers in umbels; pods pointed but not needle-like, more than 12 mm
Stems covered with very fine, short, soft wool; leaves abruptly pointed.
Flower densely crown longer then the central structure; Crown and petals pinkish-purple.
12. Common milkweed
Crown points not curved, clearly shorter than petals.
13. Showy milkweed
or
Flower Crown crown equal to or shorter than the central structure, usually smooth. pale.
points curved, elongated, about equal to petals.
14. Green milkweed
or
pressed against the central structure: pod
15. Sand milkweed
Crown Crown points points not pressed against the central structure: pod densely woolly.
16. Poke milkweed
Stams very sparsely woolly: leaves with long-pointed tips.
AM 1cm L'LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE GROUP 33 BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE A few distinct families of plants compose group 33. The edible parts produced are not very diverse, consisting almost entirely of greens, shoots, flowers, buds, and pods. The plants i. this group are generally fairly easy for beginners to recognize, with the exception that milkweed shoots can easily be confused with those of dogbane. TENTATIVE IDENTIFICATION KEY TO GROUP 33 The key is not your final answer! Stems trailing, creeping, decumbent, or reclining; if erect, weakly and inconsistently so. Leaves thick and succulent. Leaves broad and ovate, the members of the pair similar in size. 1. Seabeach sandwort Leaves long and narrow, often mismatched in size. or Leaves green and somewhat glossy; coastal. 2. Sea-pursiane Leaves gray-green and dull; mostly inland. 3. Western sea-purslane Leaves thin and delicate. Some stems with a line of fine hairs on one side only. or Flowers less than 8 mm across with petals shorter than sepais. 4. Common chickweed or 5. Star chickweed Flowers more than 1 cm across, petals much longer than sepais. All stems either hairless or hairy all around (hairs never in a line). Stems and leaves hairless or with very short, soft, woolly hair. 6. Water chickweed Leaves ovate, acute-pointed; petals longer than sepals. or Leaves roundish, abruptly nipple-tipped; petals shorter than sepals. 8. Drymary 7. Mouse-ear chickweed Stems and leaves densely covered with long, stiff hair. generally erect and self-supporting (although possibly toppling with age). 9. Devil's claw Lower leaves paired, upper leaves alternate; surfaces sticky-hairy-smelly. Lower leaves paired, upper leaves packed into whorls. Swedish bunchberry (p. 507). All leaves paired (except occasionally alternate near the flowers): not sticky-hairy-smelly. Stems less than 4 mm thick: sap not milky. 10. Woodland phiox Stems not branched. leaves faintly hairy, flowers blue. 11. Prairie phiox or Stems often branched, leaves densely hairy, flowers purple. Stems more than 1 cm thick; sap milky. in branchy clusters; pods needle-like. Dogbanes (poisonous, p. thick. 675). Flowers Flewers in umbels; pods pointed but not needle-like, more than 12 mm Stems covered with very fine, short, soft wool; leaves abruptly pointed. Flower densely crown longer then the central structure; Crown and petals pinkish-purple. 12. Common milkweed Crown points not curved, clearly shorter than petals. 13. Showy milkweed or Flower Crown crown equal to or shorter than the central structure, usually smooth. pale. points curved, elongated, about equal to petals. 14. Green milkweed or pressed against the central structure: pod 15. Sand milkweed Crown Crown points points not pressed against the central structure: pod densely woolly. 16. Poke milkweed Stams very sparsely woolly: leaves with long-pointed tips. ",,False,"
    []"
0259_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
Seabeach sandwort
2
1
Honckenya peploides Caryophyllaceae (Pink family)
","FOOD USE: The leaves and stem tips remain succulent and tender through the growing season and can be
gathered all summer and eaten raw as a snack, in salads,
or cooked as a vegetable. These are traditionally mixed
with other vegetables and fermented for storage by
peoples of the Far North.
",True,"
    'leaves','stem tips'"
0259_b.txt,"1cm
BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
2
Sea-purslane
3
Sesuvium portulacastrum family Aizoaceae
","FOOD USE: The tender stem tips and leaves are pleasantly salty and can be eaten raw or cooked year-round.
Some overwintering leaves become enlarged and are especially good. Conservation 2.
",True," ['stem tips','leaves']"
0260_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES
CHICKWEED
IWE-90
genus Stellaria (in part)
Caryophyllaceae
(Pink
family)
GROUP ID: I ow creeping or lax plants with non-tapered stems, paired entire leaves, and flowers
","FOOD USE: Collect leafy greens from young stems that are still tender-not from flowering branches. These
are most abundant during the cool periods of spring and fall. Use in salads, as a raw nibble, or cooked. The
mild flavor reminds people of corn silk.
",True, 'leafy greens'
0260_b.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
COMMENTS: and Common chickweed is especially prevalent
like areas is an excellent salad green. Lesser chic kweed S. in urban
have a miniature version of common chickweed, but its flowers pallida is
, petals and most of them are self-pollinated and do not open carely
also possibly introduced.
5 Star chickweed Stellaria pubera
3
",,False,"
    empty

    Input:
    ""Aloe Vera is a succulent plant with thick, fleshy leaves. The leaves are rich in nutrients, vitamins, and minerals. They are commonly used for medicinal purposes. To extract the gel, first cut off a leaf, then slice it lengthwise and scoop out the clear gel with a spoon.""

    Output:
    'leaves'"
0261_a.txt,"BASAL LEAVES ABSENT, STEMS NOT
3
chickweed Stellaria aquatica
6 Water chickweed with long stems difficulty and large, 1. pointed leaves, the
",,False,"
    []"
0261_b.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
turned Leaves golden paired, 0.3-0.8"" (8-20 mm) long, ovate to nearly cound.
bumpy and densely nipple, sessile, the midvein strongly depressed but the
p. Flowers 8-12 covered with long, stiff hairs Mostly evergreen other Inflorescence
with many teeth at mm the across, tip where the it 5 splits petals open. almost as long as their, very tair, sebals Fruit an alongated the and
roadsides. HABITAT: Usually Repeatedly considered disturbed introduced soils of but all kinds probably in full native, to partial sur. Lawns, sidewalk cracks beaches.
hairs FOOD in USE: the leaves. The tenderest young leaves can be eaten raw or cooked. if you don't nd the dirt held ny the
COMMENTS: Extremely common, but never as tender or flavorful as common shickweed. There are numer
ous species in this genus, all safe but mediocre and barely worth eating. AKA C. vulgatum
8
Drymary Drymaria cordata 2
","hairs FOOD in USE: the leaves. The tenderest young leaves can be eaten raw or cooked. if you don't nd the dirt held ny the
FOOD USE: Tender leaves are
eaten raw or cooked.
",True, ['leaves']
0262_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
Devil's claw
2
Proboscidea louisiana
family
Martyniaceae
CHECK: Low, hairv, musky plant with large leaves (looks like a zuchini plant 1.
","FOOD USE: Tender, immature pods can be cooked
as a vegetable or made into pickles. You may want
to rub them in water to wash and remove the sticky
hairs; or parboil them, since the skins contain a bitter
element. Ripe seeds can also be eaten raw or cooked,
although I've only tried them once and don't have
much of an opinion. Conservation 2.
",True," ['pods','seeds']"
0262_b.txt,"ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
10 Woodland phiox
3
3
Phlox divaricata family Polemoniaceae
","FOOD USE: Tender new leaves
and tops can be eaten raw or
cooked in spring-general
before blooming. You can also eat
new flowers and buds on slightly
older plants. Conservation 2.
",True,"
    'leaves','new flowers','buds'"
0263_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE 2
2
2
2
MILKWEED (Not all species are family edible!)
Asclepiadaceae
FH-290
genus Asclepias (in part) milky sap, paired leaves on very difficulty short 3/1. petioles; umbels of
QUIC H GROUP CHECK: Unbranched tapered stems, pods with parachuted seeds. ID
flowers with a s-part Perennials, crown; mostly green erect, spreading roundish by rhizomes, to faintly exuding 4-sided, copious solid, tapered milky little, sap from 2-6' wounds (60-180 offset
","FOOD USE: All parts of milkweed should be boiled before consumption, although the multiple changes of
boiling water urged by many authors are generally unnecessary. Young shoots (spring), tender leafy tops
(early summer), flower buds (early to mid summer), and immature pods (mid to late summer) can all be used
in soups or casseroles, or served alone as a vegetable. The young pods may be eaten whole, but with larger
(but still immature) pods I like to remove the silk and use that by itself; it is mild and sweet and adds a melted
cheese-like texture to casseroles.
",True,"
    'shoots','tender leafy tops','flower buds','pods','silk'"
0263_b.txt,"1cm
BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
12 Common milkweed
Asclepias
syriaca
By far the most
common spe
cies, inhabiting
fields, roadsides.
forest edges.
and almost any
other disturbed
sunny area. The
stems are erect, 3-6 (1-2 m) tall
and 8-14 mm thick. not clumped
covered with very fine, soft hair.
Shoots are thick-walled with a thin
hollow. Leaves are 4-9 (10-23 cm)
long, elliptic, thick, the tips obtusely
pointed to rounded, midvein much
lighter than the rest of the blade, the
surface faintly velvety-hairy on all
parts, especially the midvein below
Flowers are a mixture of pink. purple.
and white. Pod is teardrop-shaped.
3-6"" (8-15 long, the surface COV-
ered with warts or soft spurs.
The lower pods are too old: the mid-
die and upper ones are stil' tender.
13 Showy milkweed
Asclepias speciosa
The nearly identica western counterpart to common milkweed. The stems tend to grow
more clumped and the points in the flower's crown are narrower, more elongated, and
curved at the tip
14 Green milkweed
Asclepias viridiflora
species of sandy soil in dry prairies and pine or oak barrens. Its leaves range from nar-
rowly elliptic to nearly linear linear leaves are often folded along the midvein. while broader
eaves may be very wavy. This species produces tight clusters of pale greenish flowers, the A
crowns never spreading from the central structure. Pods are long, narrow, and smooth.
milkweed Asclepias speciosa. (middle) milkweed Green hardly milkweed looks like Asciepias the same vindittora. species
557
(left)
Showy
form
of
preen
1cm BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE 12 Common milkweed Asclepias syriaca By far the most common spe cies, inhabiting fields, roadsides. forest edges. and almost any other disturbed sunny area. The stems are erect, 3-6 (1-2 m) tall and 8-14 mm thick. not clumped covered with very fine, soft hair. Shoots are thick-walled with a thin hollow. Leaves are 4-9 (10-23 cm) long, elliptic, thick, the tips obtusely pointed to rounded, midvein much lighter than the rest of the blade, the surface faintly velvety-hairy on all parts, especially the midvein below Flowers are a mixture of pink. purple. and white. Pod is teardrop-shaped. 3-6"" (8-15 long, the surface COV- ered with warts or soft spurs. The lower pods are too old: the mid- die and upper ones are stil' tender. 13 Showy milkweed Asclepias speciosa The nearly identica western counterpart to common milkweed. The stems tend to grow more clumped and the points in the flower's crown are narrower, more elongated, and curved at the tip 14 Green milkweed Asclepias viridiflora species of sandy soil in dry prairies and pine or oak barrens. Its leaves range from nar- rowly elliptic to nearly linear linear leaves are often folded along the midvein. while broader eaves may be very wavy. This species produces tight clusters of pale greenish flowers, the A crowns never spreading from the central structure. Pods are long, narrow, and smooth. milkweed Asclepias speciosa. (middle) milkweed Green hardly milkweed looks like Asciepias the same vindittora. species 557 (left) Showy form of preen ",,False,"
    empty"
0264_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE
Sand southern Great Plains, and is especially (50-80 abundant cm) in long the Sandhills growing 3-5""
milkweed Asclepias arenaria
region Grows in small of in sandy Nebraska lumps soil densely by on maturity This the soft-hairy, species these has stems and unbranched the often flowers lean stems are or fall bumpy. creamy. 20-32"" over. The Pods leaves are stout are wavy, and short,
(8 shaped 12 cm) much long like those of common milkweed but not
6
Poke milkweed
Asclepias exaltata
A tail species with loose flower clusters. Its leaves are narrower, thinner, and more pointed
than those of most other species, and are sometimes borne in whorls of 3 or 4. The pods
are much narrower. The stems of robust plants are clumped from a large root mass (like
its namesake, poke, which its leaves also resemble). Poke milkweed is native to dry forests
and savannahs, particularly oak and hickory. The flowers often exude a thick, sugary nectar
which was reportedly collected by some Native Americans as a sweetener. Note: Poke
milkweed is not the same as pokeweed!
BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED, ENTIRE Sand southern Great Plains, and is especially (50-80 abundant cm) in long the Sandhills growing 3-5"" milkweed Asclepias arenaria region Grows in small of in sandy Nebraska lumps soil densely by on maturity This the soft-hairy, species these has stems and unbranched the often flowers lean stems are or fall bumpy. creamy. 20-32"" over. The Pods leaves are stout are wavy, and short, (8 shaped 12 cm) much long like those of common milkweed but not 6 Poke milkweed Asclepias exaltata A tail species with loose flower clusters. Its leaves are narrower, thinner, and more pointed than those of most other species, and are sometimes borne in whorls of 3 or 4. The pods are much narrower. The stems of robust plants are clumped from a large root mass (like its namesake, poke, which its leaves also resemble). Poke milkweed is native to dry forests and savannahs, particularly oak and hickory. The flowers often exude a thick, sugary nectar which was reportedly collected by some Native Americans as a sweetener. Note: Poke milkweed is not the same as pokeweed! ",,False,"
    []"
0264_b.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES
PAIRED AND TOOTHED, LOBED, OR COMPOUND
GROUP 34 BASAL LEAVES ABSENT, STEMS NOT SQUARE,
LEAVES PAIRED AND TOOTHED, LOBED, OR COMPOUND
The plants in group 34 produce edible greens, shoots, seeds, and underground storage
organs. There are few dangerously toxic plants sharing their growth form, making this
one of the safer groups for beginners to identify. A few species have grooves in the stere
that can give the impression of the stem being squared. Jack-in-the-pulpit is problem
atic because the leaves are actually basal leaves extending up the stem on a sheath,
butsince they appear paired and diverge on the stem I have placed the plant in
Insigroup.
TENTATIVE IDENTIFICATION KEY TO GROUP 34
The key is not your final answer!
lanceolate, elliptic, or ovate-not lobed.
erect.
Stem hairless or faintly hairy.
Stem translucent; tiny flowers in spreading, branching, leafless clusters.
1. Clearweed
or
2. False nettle
Stem opaque; tiny flowers in ascending spikes with miniature leaves.
Stem densely hairy or roughened by sparse but stiff hairs.
3. Quickweed
or or
Plant less than 30"" (75 cm) tall with soft hairs.
Plant more than 3' (90 cm) tall with stiff hairs.
4. Jerusalem-artichoke
Flowers in large, showy, sunflower-like heads.
5. Sumpweed
Flowers in spikes of many small, unshowy, nodding heads.
7. Yerba de tago
a Stem creeping, prostrate, or spreading.
Leaves lobed or triangular.
6. Giant ragweed
Leaf usually deeply palmately 3-7 lobed (occasionally unlobed).
8. Swamp lousewort
or
Leaf ruffled, with 8-11 pinnate lobes per side.
9. Orache
Leaf very flat. thick, roughly triangular, broad and angled at the base.
10. Jack-in-the-pulpit
Leaves compound. the leaflets entire.
559
BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED AND TOOTHED, LOBED, OR COMPOUND GROUP 34 BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVES PAIRED AND TOOTHED, LOBED, OR COMPOUND The plants in group 34 produce edible greens, shoots, seeds, and underground storage organs. There are few dangerously toxic plants sharing their growth form, making this one of the safer groups for beginners to identify. A few species have grooves in the stere that can give the impression of the stem being squared. Jack-in-the-pulpit is problem atic because the leaves are actually basal leaves extending up the stem on a sheath, butsince they appear paired and diverge on the stem I have placed the plant in Insigroup. TENTATIVE IDENTIFICATION KEY TO GROUP 34 The key is not your final answer! lanceolate, elliptic, or ovate-not lobed. erect. Stem hairless or faintly hairy. Stem translucent; tiny flowers in spreading, branching, leafless clusters. 1. Clearweed or 2. False nettle Stem opaque; tiny flowers in ascending spikes with miniature leaves. Stem densely hairy or roughened by sparse but stiff hairs. 3. Quickweed or or Plant less than 30"" (75 cm) tall with soft hairs. Plant more than 3' (90 cm) tall with stiff hairs. 4. Jerusalem-artichoke Flowers in large, showy, sunflower-like heads. 5. Sumpweed Flowers in spikes of many small, unshowy, nodding heads. 7. Yerba de tago a Stem creeping, prostrate, or spreading. Leaves lobed or triangular. 6. Giant ragweed Leaf usually deeply palmately 3-7 lobed (occasionally unlobed). 8. Swamp lousewort or Leaf ruffled, with 8-11 pinnate lobes per side. 9. Orache Leaf very flat. thick, roughly triangular, broad and angled at the base. 10. Jack-in-the-pulpit Leaves compound. the leaflets entire. 559 ",,False,"
    []"
0265_a.txt,"LEAVES ABSENT, STEMS NOT SQUARE, LEAVES
BASAL PAIRED AND TOOTHED, LOBED, OR COMPOUND
Clearweed Pilea pumila Urticaceae (Nettle family)
2
2
","FOOD USE: The young greens can be gathered in spring or early summer and eaten raw or cooked, but are
better cooked. They are
reminiscent of their rela-
tives, the nettles, although
not as good. The better part
of clearweed is the succu-
lent stem. Because these
are held stiff by turgor
pressure rather than cel-
lulose and lignin fibers, they
remain tender throughout
the growing season. They
make a delightfully crisp
and juicy addition to saiads,
or a raw snack. Conserva-
tion 2.
",True,"
    'stems','young greens'"
0265_b.txt,"inticaced (Nettle family
1cm
BASAL LEAVES ABSENT, STEMS NOT SQUARE,
PAIRED AND TOOTHED, LOBED, OR COMPOUND LEAVES
2 False nettle
2
2
Boehmeria cylindrica
Urticaceae (Nettle family)
","FOOD USE: Gather tender tops and shoots in spring and use as a potherb. These can also be boiled for ten
or broth throughout the growing season. Conservation 2.
",True,"
    'tops','shoots'"
0266_a.txt,"ABSENT, STEMS
BASAL PAIRED LEAVES AND TOOTHED, LOBED,
genus Quickweed Galinsoga 3 Asteraceae IWE-315 (Composite family)
Short, hairy, branched herb with ovate, difficulty toothed 1. leaves and tiny flow-
","FOOD USE: Gather tender leafy tops before or at the beginning of flowering, most often from late spring
through early summer. Look for clean plants, as the hairy surface readily holds dirt. They are edible raw and
excellent in smoothies, but more commonly used as a potherb.
",True, 'tender leafy tops'
0266_b.txt,"mm
0
1
BASAL PAIRED LEAVES ABSENT, STEMS NOT SQUARE,
AND TOOTHED, LOBED, OR COMPOUND LEAVES
4
Jerusalem-artichoke
2
NG-413
Helianthus
tuberosus
Asteraceae
(Composite
family)
","FOOD USE: Tubers of genetically wild plants are usually 4-24'
(10-60 cm) from the parent plant on thin rhizomes. and 1-3"" (2.5-8 cm)
below the soil surface; you must dig a large area to get them. The
tubers are best collected as late as possible-through the winter if
the ground is not frozen, or early the following spring They should De
well-cooked before eating to avoid excessive flatulence. The tubers
are good mashed like potatoes (although dissimilar in texture) or
in soups and stews. Some cultivars are sweet enough to eat raw.
Conservation 2.
",True,"
    'tubers'"
0267_a.txt,"BASAL PAIRED AND TOOTHED, LOBED, OR COMPOUND
LEAVES ABSENT, STEMS NOT SQUARE, LEAVES
5 Sumpweed
2
Iva annua Asteraceae (Composite family)
CHECK: Tall, hairy herb with pointed leaves in pairs; crowded terminal spike of
","FOOD USE: When mature in autumn the seeds can be stripped off by hand
or beaten into a container. After drying, rub and winnow to remove the chaff.
The seeds are very oily and can be used like sunflower seeds. There is a bitter
substance on the exterior that is removed with the chaff-the kernels have a
pleasant flavor. Conservation 1.
",True,"
    'seeds'"
0267_b.txt,"AND ASSENT, STEMS NOT SQUARE,
TOOTHED, LOBED, OR COMPOUND LEAVES
6 Giant ragweed
3
pith 2
Ambrosia trifida Asteraceae (Composite family)
","FOOD USE: In early fall, strip the ripe fruits off by hand, or lean the plants and beat with a stick into a clean
sled, then dry them. The seeds ripen while the plants are still green. They are soft, oily, and delicious--similar
to sunflower seeds, but I have not found a labor-efficient way to remove the corky husks. The pith can be eaten
out of the center of half-grown stalks. Conservation 1.
",True,"
    'fruits','seeds','pith'"
0268_a.txt,"BASAL PAIRED AND TOOTHED, LOBED, OR COMPOUND
LEAVES ABSENT, STEMS NOT SQUARE, LEAVES
Eclipta prostrata Asteraceae (Composite family)
Yerba de tago
OUIC NECK: Knee high spreading plant with narrow, sessile leaves, stiff-haired
maronit stents and single, white, daisy like flowers. ID difficulty 1.
","FOOD USE: Tender young leaves and stem tips can be
used raw or cooked, but sparingly, as the flavor is strong.
Conservation 1.
",True,"
    'leaves','stem tips'"
0268_b.txt,"1cm
BASAL PAIRED LEAVES ABSENT, STEMS NOT SQUARE,
AND TOOTHED, LOBED, OR COMPOUND LEAVES
8 Swamp lousewort
Pedicularis lanceolata family Orobanchaceae
","FOOD USE: In late spring and early summer the tender
leaves can be eaten raw or cooked. Conservation 2.
",True, 'leaves'
0269_a.txt,"BASAL LEAVES ABSENT, STEMS NOT SQUARE, LEAVE
PAIRED AND TOOTHED, LOBED, OR COMPOUND
9 Orache
3
2
genus
Atriplex
family
Amaranthaceae
","the FOOD USE: Gather leafy tops while still tender from spring through midsummer and occasionally later. After
want stems it mixed toughen, with pluck individual leaves. Use in salads or as a potherb. In some cases you will
by hand in late other greens to dilute the saltiness, or boil it and drain off the water. Fruit can be probably
can then be used summer for or autumn, dried, and then rubbed and winnowed (see p.27) to clean the stripped
Conservation 1. porridge or flour like goosefoot or amaranth seeds, but I've only eaten a few seeds. palmfuls. These
",True,"
    'leaves'"
0269_b.txt,"BASAL PAIRED LEAVES ABSENT, STEMS NOT SQUARE,
AND TOOTHED, LOBED, OR COMPOUND LEAVES
10 Jack-in-the-pulpit
Arisaema triphyllum Araceae (Arum family)
","FOOD USE: The corms can be gathered in the dormant season and used as a starchy food. Conservation 3.
",True,"
    'corms'"
